bid_id,title,biz_div,title_len,tag,norm,llm,tfidf
R26BK01258308_000,2026학년도 가락초등학교 및 가락병설유치원 통학버스 임차 용역,servc,35,운송·차량임차,학년도 가락초등학교 및 가락병설유치원 통학버스 임차 용역,운송·차량임차,운송·차량임차
R26BK01550053_000,비철금속 및 기타 기초 유기화학물질 제조업에 대한 비산배출 저감을 위한 시설관리기준 마련 연구,servc,52,조사·연구,비철금속 및 기타 기초 유기화학물질 제조업에 대한 비산배출 저감을 위한 시설관리기준 마련 연구,조사·연구,조사·연구
R26BK01287151_000,국립종자원 정보시스템 통합 유지관리 사업,servc,22,IT시스템,국립종자원 정보시스템 통합 유지관리 사업,IT시스템,IT시스템
R26BK01307037_000,차세대 해양상황관리시스템 구축 ISP,servc,20,IT시스템,차세대 해양상황관리시스템 구축 ISP,IT시스템,IT시스템
R26BK01597585_000,2026학년도 부산해사고등학교 2학년 현장체험학습(국외수학여행) 위탁용역,servc,40,기타,학년도 부산해사고등학교 2학년 현장체험학습 국외수학여행 위탁용역,기타,기타
R26BK01390267_000,생물산업 지원 기반 구축을 위한 대량증식 연구(2026년),servc,32,조사·연구,생물산업 지원 기반 구축을 위한 대량증식 연구,조사·연구,조사·연구
R26BK01427430_000,스코핑 의사결정 연계 기능 개발(고도화),servc,22,IT시스템,스코핑 의사결정 연계 기능 개발 고도화,IT시스템,IT시스템
R26BK01370206_000,신기술 · 신개념의약품 가이드라인 개발-임상시험 가이드라인,servc,32,조사·연구,신기술 신개념의약품 가이드라인 개발 임상시험 가이드라인,조사·연구,조사·연구
R26BK01374161_000,화학제품관리 차세대 플랫폼 운영 및 유지관리,servc,24,IT시스템,화학제품관리 차세대 플랫폼 운영 및 유지관리,IT시스템,IT시스템
R26BK01438327_000,2026년 사회보장정보시스템 기능개선(통합 감리 및 개인정보 영향평가),servc,39,감리·컨설팅,사회보장정보시스템 기능개선 통합 감리 및 개인정보 영향평가,감리·컨설팅,감리·컨설팅
R26BK01289023_000,화장품 안전성 평가 제도 도입 지원,servc,19,조사·연구,화장품 안전성 평가 제도 도입 지원,조사·연구,조사·연구
R26BK01651719_000,글로벌 신시장 진출 비즈니스 지원 통합 운영,servc,24,행사·전시대행,글로벌 신시장 진출 비즈니스 지원 통합 운영,기타,행사·전시대행
R26BK01362670_000,2026년 국립아시아문화전당 특별투어 용역사업,servc,25,행사·전시대행,국립아시아문화전당 특별투어 용역사업,행사·전시대행,홍보·콘텐츠
R26BK01446838_000,대기질 정보시스템 기능 고도화(II),servc,20,IT시스템,대기질 정보시스템 기능 고도화 II,IT시스템,IT시스템
R26BK01481666_000,2026년 AI 아동·청소년 온라인 성착취 선제대응 시스템 기능개선,servc,37,IT시스템,AI 아동 청소년 온라인 성착취 선제대응 시스템 기능개선,IT시스템,IT시스템
R26BK01551692_000,부산공유대학 미래모빌리티전공 동영상 강의콘텐츠 개발,servc,28,홍보·콘텐츠,부산공유대학 미래모빌리티전공 동영상 강의콘텐츠 개발,홍보·콘텐츠,홍보·콘텐츠
R26BK01358731_000,2026년 우주항공문화 저변 확대 기획 및 운영,servc,26,행사·전시대행,우주항공문화 저변 확대 기획 및 운영,행사·전시대행,행사·전시대행
R26BK01327948_000,2026년 용산공원 국민 소통·참여 프로그램,servc,24,행사·전시대행,용산공원 국민 소통 참여 프로그램,행사·전시대행,조사·연구
R26BK01434741_000,2026년 경기도교육청남부연수원 원격연수 콘텐츠 개발 용역,servc,32,홍보·콘텐츠,경기도교육청남부연수원 원격연수 콘텐츠 개발 용역,홍보·콘텐츠,홍보·콘텐츠
R26BK01362759_000,2026년 경기금융복지시스템 운영 및 유지관리 용역,servc,28,IT시스템,경기금융복지시스템 운영 및 유지관리 용역,IT시스템,IT시스템
R26BK01528023_000,강원 AI 소상공인 안심경영 지원 서비스,servc,22,IT시스템,강원 AI 소상공인 안심경영 지원 서비스,기타,기타
R26BK01477952_000,2026년 VR·AR산업 실태조사 및 가상융합산업 실태조사(시범) 용역,servc,39,조사·연구,VR AR산업 실태조사 및 가상융합산업 실태조사 시범 용역,조사·연구,조사·연구
R26BK01407859_000,2026년 대중문화산업 현장기록 사업,servc,20,홍보·콘텐츠,대중문화산업 현장기록 사업,홍보·콘텐츠,조사·연구
R26BK01482789_000,국도1호선 파주 월롱교A2~봉암교A1 등 5개소 포장도 보수공사 건설폐기물처리용역,servc,45,폐기물처리,국도1호선 파주 월롱교A2 봉암교A1 등 5개소 포장도 보수공사 건설폐기물처리용역,폐기물처리,폐기물처리
R26BK01440647_000,금광1 소규모 공공하수처리시설 설치사업 기본 및 실시설계 용역,servc,34,기타,금광1 소규모 공공하수처리시설 설치사업 기본 및 실시설계 용역,기타,기타
R26BK01313918_000,2026년 수치예보시스템 운영기술 개발 및 개선 용역,servc,29,IT시스템,수치예보시스템 운영기술 개발 및 개선 용역,IT시스템,IT시스템
R26BK01299998_000,2026학년도 국립한밭대학교 사업장 생활계폐기물 위탁처리 용역,servc,34,기타,학년도 국립한밭대학교 사업장 생활계폐기물 위탁처리 용역,폐기물처리,기타
R26BK01418090_000,26년 의료쇼핑방지정보망 SW연계 확대 사업,servc,24,IT시스템,의료쇼핑방지정보망 SW연계 확대 사업,IT시스템,IT시스템
R26BK01288559_000,지사중학교 교사증축공사 건설폐기물처리용역,servc,22,폐기물처리,지사중학교 교사증축공사 건설폐기물처리용역,폐기물처리,폐기물처리
R26BK01343526_000,울산광역시학생교육문화회관 문화예술1일체험 및 공연 관람 차량 임차 용역,servc,39,운송·차량임차,울산광역시학생교육문화회관 문화예술1일체험 및 공연 관람 차량 임차 용역,운송·차량임차,기타
R26BK01357818_000,2026년 영등포구 중요기록물 DB구축 및 공개재분류 사업 시행,servc,35,IT시스템,영등포구 중요기록물 DB구축 및 공개재분류 사업 시행,IT시스템,IT시스템
R26BK01330987_000,"2026년 국립국어원 공공언어 온라인 홍보 체계 수립, 운영",servc,33,홍보·콘텐츠,국립국어원 공공언어 온라인 홍보 체계 수립 운영,홍보·콘텐츠,홍보·콘텐츠
R26BK01606100_000,2026년 공공 재해복구시스템(DR) 구축 ISP 사업(7차),servc,34,IT시스템,공공 재해복구시스템 DR 구축 ISP 사업,IT시스템,IT시스템
R26BK01340942_000,2026년도 SW·AI교육거점센터 디지털 교육 프로그램 참여 학생 수송용 차량 임차 용역 조달 계약 의뢰,servc,58,운송·차량임차,도 SW AI교육거점센터 디지털 교육 프로그램 참여 학생 수송용 차량 임차 용역 조달 계약 의뢰,운송·차량임차,운송·차량임차
R26BK01373622_000,민간데이터 구매 및 활용(장기1차),servc,19,IT시스템,민간데이터 구매 및 활용 장기,기타,IT시스템
R26BK01341034_000,2026년 디지털인프라 진단 및 개선(기반SW) 용역,servc,29,IT시스템,디지털인프라 진단 및 개선 기반SW 용역,IT시스템,IT시스템
R26BK01337006_000,2026년도 국가기술자격 멀티미디어 실기시험 콘텐츠 개발 용역,servc,34,홍보·콘텐츠,도 국가기술자격 멀티미디어 실기시험 콘텐츠 개발 용역,홍보·콘텐츠,홍보·콘텐츠
R26BK01300235_000,제주지방우정청 공용차량 자동차량 자동차 보험 가입,servc,27,기타,제주지방우정청 공용차량 자동차량 자동차 보험 가입,기타,기타
R26BK01398051_000,방위사업청 청사 신축공사 건설폐기물 처리용역,servc,24,폐기물처리,방위사업청 청사 신축공사 건설폐기물 처리용역,폐기물처리,폐기물처리
R26BK01357421_000,e국악아카데미 실기 콘텐츠 제작,servc,17,홍보·콘텐츠,e국악아카데미 실기 콘텐츠 제작,홍보·콘텐츠,홍보·콘텐츠
R26BK01287638_000,출입국정보화센터 이전 및 클라우드 전환 사업 조달계약 요청,servc,32,IT시스템,출입국정보화센터 이전 및 클라우드 전환 사업 조달계약 요청,IT시스템,IT시스템
R26BK01370088_000,부산광역시 공공와이파이 시스템 유지관리 용역,servc,24,IT시스템,부산광역시 공공와이파이 시스템 유지관리 용역,IT시스템,IT시스템
R26BK01359258_000,2026년 국가연구개발사업 종료 후 성과점검 분석 용역,servc,30,조사·연구,국가연구개발사업 종료 후 성과점검 분석 용역,조사·연구,조사·연구
R26BK01535100_000,2026년 기록관리부 운영 및 유지관리 사업 통합 감리용역,servc,32,감리·컨설팅,기록관리부 운영 및 유지관리 사업 통합 감리용역,감리·컨설팅,감리·컨설팅
R26BK01264510_000,국가재무제표 결산검사 업무보조 용역(2분류),servc,24,기타,국가재무제표 결산검사 업무보조 용역 2분류,기타,기타
R26BK01311987_000,2026 식품진흥원 창업교육 프로그램 운영 용역,servc,26,기타,식품진흥원 창업교육 프로그램 운영 용역,기타,행사·전시대행
R26BK01306411_000,보안 취약점 클리닝 시스템 운영,servc,17,IT시스템,보안 취약점 클리닝 시스템 운영,IT시스템,IT시스템
R26BK01416264_000,급경사지 데이터 표준화 방안 및 안전 점검 지침 마련 연구,servc,32,조사·연구,급경사지 데이터 표준화 방안 및 안전 점검 지침 마련 연구,조사·연구,조사·연구
R26BK01430508_000,진천군 광혜원 하수관로정비사업 건설폐기물(폐아스콘) 처리용역,servc,33,폐기물처리,진천군 광혜원 하수관로정비사업 건설폐기물 폐아스콘 처리용역,폐기물처리,폐기물처리
R26BK01609137_000,2026년 에너지원별 열량환산기준 및 국가 온실가스 배출계수 개발,servc,36,조사·연구,에너지원별 열량환산기준 및 국가 온실가스 배출계수 개발,조사·연구,조사·연구
R26BK01456245_000,무궁화1호 정기적 수리(선체·기관) 용역,servc,22,기타,무궁화1호 정기적 수리 선체 기관 용역,기타,기타
R26BK01566614_000,2026년 수원시 버스정보시스템(BIS) 확대 구축,servc,28,IT시스템,수원시 버스정보시스템 BIS 확대 구축,IT시스템,IT시스템
R26BK01475980_000,보은군 토지적성평가 및 재해취약성분석 용역,servc,23,IT시스템,보은군 토지적성평가 및 재해취약성분석 용역,조사·연구,IT시스템
R26BK01481642_000,2026년 산림공간정보 품질관리,servc,17,IT시스템,산림공간정보 품질관리,IT시스템,조사·연구
R26BK01560756_000,공영홈쇼핑 ERP시스템 개선사업,servc,17,IT시스템,공영홈쇼핑 ERP시스템 개선사업,IT시스템,IT시스템
R26BK01382301_000,2026년도 노인실태조사,servc,13,조사·연구,도 노인실태조사,조사·연구,조사·연구
R26BK01337025_000,2026년도 지하수측정망 측정기기 유지관리,servc,23,기타,도 지하수측정망 측정기기 유지관리,IT시스템,IT시스템
R26BK01386732_000,2026년 전자의무기록인증시스템 유지관리,servc,22,IT시스템,전자의무기록인증시스템 유지관리,IT시스템,IT시스템
R26BK01479059_000,헌법재판소 주요정보통신기반시설 취약점 점검사업,servc,25,기타,헌법재판소 주요정보통신기반시설 취약점 점검사업,IT시스템,기타
R26BK01604567_000,공공미술품 관리 시스템 구축 정보화전략계획(ISP) 수립,servc,31,IT시스템,공공미술품 관리 시스템 구축 정보화전략계획 ISP 수립,IT시스템,IT시스템
R26BK01446404_000,AI 기반 불법조업 탐지 차단 플랫폼 구축,servc,23,IT시스템,AI 기반 불법조업 탐지 차단 플랫폼 구축,IT시스템,IT시스템
R26BK01463797_000,도시공사 통합 회원예약결제시스템 계약,servc,20,IT시스템,도시공사 통합 회원예약결제시스템 계약,IT시스템,IT시스템
R26BK01416362_000,2026년 인공지능 기반 통합위험선별 모델 개발,servc,26,IT시스템,인공지능 기반 통합위험선별 모델 개발,IT시스템,조사·연구
R26BK01423704_000,XLRS 비임상동물 효능 모델 시험,servc,19,조사·연구,XLRS 비임상동물 효능 모델 시험,조사·연구,조사·연구
R26BK01602847_000,2026 국가 데이터 인프라 공통기반 고도화,servc,24,IT시스템,국가 데이터 인프라 공통기반 고도화,IT시스템,IT시스템
R26BK01470135_000,2026년 한국형수치예보모델을 활용한 라오스 지역수치예보시스템 구축사업,servc,39,IT시스템,한국형수치예보모델을 활용한 라오스 지역수치예보시스템 구축사업,IT시스템,IT시스템
R26BK01404278_000,2026 학생독립운동 참가학교 자료 및 기사수집 학술연구용역,servc,33,조사·연구,학생독립운동 참가학교 자료 및 기사수집 학술연구용역,조사·연구,조사·연구
R26BK01477275_000,AI시사분석 아르고스 고도화 사업,servc,18,IT시스템,AI시사분석 아르고스 고도화 사업,IT시스템,IT시스템
R26BK01337769_000,2026년 SSIS 직원 핵심역량 강화 교육 위탁운영,servc,29,조사·연구,SSIS 직원 핵심역량 강화 교육 위탁운영,기타,조사·연구
R26BK01539133_000,2026년 한-아세안 AI 개발/창업 경진대회 개최·운영 대행 용역,servc,37,행사·전시대행,한 아세안 AI 개발 창업 경진대회 개최 운영 대행 용역,행사·전시대행,행사·전시대행
R26BK01307134_000,법무부 기록관 기록물 정리 및 수집 사업,servc,22,기타,법무부 기록관 기록물 정리 및 수집 사업,기타,IT시스템
R26BK01515873_000,제7차 전국폐기물통계조사 용역,servc,16,조사·연구,전국폐기물통계조사 용역,조사·연구,조사·연구
R26BK01580840_000,양식어류 난치성 질병 예방백신 개발을 위한 식물기반 재조합 항원 대량생산 시스템 구축,servc,47,조사·연구,양식어류 난치성 질병 예방백신 개발을 위한 식물기반 재조합 항원 대량생산 시스템 구축,IT시스템,IT시스템
R26BK01493466_000,국토이용정보 통합플랫폼(KLIP) 운영 용역,servc,24,IT시스템,국토이용정보 통합플랫폼 KLIP 운영 용역,IT시스템,IT시스템
R26BK01491959_000,2026년 문학나눔 작가 지원 행사 운영 용역,servc,25,행사·전시대행,문학나눔 작가 지원 행사 운영 용역,행사·전시대행,행사·전시대행
R26BK01273816_000,2026년 평창군 지방상수도 누수탐사 용역,servc,23,기타,평창군 지방상수도 누수탐사 용역,기타,IT시스템
R26BK01440960_000,"[정책,099] 제2차 감염병 실태조사 연구",servc,24,조사·연구,감염병 실태조사 연구,조사·연구,조사·연구
R26BK01526221_000,스마트 교육공유재산 관리시스템 구축 ISP 수립 용역,servc,29,IT시스템,스마트 교육공유재산 관리시스템 구축 ISP 수립 용역,IT시스템,IT시스템
R26BK01361321_000,2026년 심사자 현장실습교육 위탁사업,servc,21,조사·연구,심사자 현장실습교육 위탁사업,기타,조사·연구
R26BK01264256_000,2026학년도 국립공주대학교 학생 무료등교버스 운행 용역,servc,31,운송·차량임차,학년도 국립공주대학교 학생 무료등교버스 운행 용역,운송·차량임차,운송·차량임차
R26BK01277139_000,전기통신금융사기통합대응단 신고대응센터시스템 운영관리(통합),servc,32,IT시스템,전기통신금융사기통합대응단 신고대응센터시스템 운영관리 통합,통신망,IT시스템
R26BK01496465_000,2026년 거리로 나온 예술 운영용역업체 선정,servc,25,행사·전시대행,거리로 나온 예술 운영용역업체 선정,기타,기타
R26BK01273761_000,2026년 지자체 정보통신기반시설 정보보호 컨설팅,servc,27,기타,지자체 정보통신기반시설 정보보호 컨설팅,감리·컨설팅,기타
R26BK01275635_000,2026년 다시 온 유성온천 드론라이트쇼 행사대행용역,servc,29,기타,다시 온 유성온천 드론라이트쇼 행사대행용역,행사·전시대행,행사·전시대행
R26BK01519795_000,2026년 동해어업관리단 국가어업지도선(16척) 선박보험 가입,servc,34,기타,동해어업관리단 국가어업지도선 16척 선박보험 가입,기타,기타
R26BK01394464_000,한-중동아프리카 방산협력 컨퍼런스 및 공동위원회 행사 용역,servc,32,행사·전시대행,한 중동아프리카 방산협력 컨퍼런스 및 공동위원회 행사 용역,행사·전시대행,행사·전시대행
R26BK01534564_000,2026 국회 입법박람회 대행 용역,servc,19,행사·전시대행,국회 입법박람회 대행 용역,행사·전시대행,행사·전시대행
R26BK01357934_000,방위사업 관리 등을 위한 생성형 AI 서비스 ISP,servc,28,IT시스템,방위사업 관리 등을 위한 생성형 AI 서비스 ISP,IT시스템,IT시스템
R25BK01237702_000,2026년 국가형사사법기록관시스템 유지관리 사업,servc,26,IT시스템,국가형사사법기록관시스템 유지관리 사업,IT시스템,IT시스템
R26BK01263997_000,2025년 교통약자 이동편의 실태조사 연구,servc,23,조사·연구,교통약자 이동편의 실태조사 연구,조사·연구,조사·연구
R26BK01332679_000,통합신고관리시스템 기능개선,servc,14,IT시스템,통합신고관리시스템 기능개선,IT시스템,IT시스템
R26BK01369436_000,2026년 저탄소 농산물 인증제 홍보사업,servc,22,행사·전시대행,저탄소 농산물 인증제 홍보사업,홍보·콘텐츠,홍보·콘텐츠
R26BK01552191_000,국립한국교통대·충북대 통합에 따른 교육·연구·산학협력 등 경쟁력 진단 및 외부 환경 변화에 대비한 발전방향 재구조화 컨설팅 용역,servc,71,조사·연구,국립한국교통대 충북대 통합에 따른 교육 연구 산학협력 등 경쟁력 진단 및 외부 환경 변화에 대비한 발전방향 재구조화 컨설팅 용역,감리·컨설팅,조사·연구
R26BK01417927_000,2026 예술경제본부 재교부사업 회계검증 및 정산 모니터링 운영 대행,servc,38,기타,예술경제본부 재교부사업 회계검증 및 정산 모니터링 운영 대행,기타,조사·연구
R26BK01438625_000,2026년 공공데이터 품질관리 및 실태평가 용역사업,servc,28,IT시스템,공공데이터 품질관리 및 실태평가 용역사업,조사·연구,조사·연구
R26BK01318364_000,국가문헌보존관지능정보화마스터플랜(ISMP) 수립,servc,26,IT시스템,국가문헌보존관지능정보화마스터플랜 ISMP 수립,IT시스템,IT시스템
R26BK01310233_000,2026년 한국도박문제예방치유원 도박문제 예방주간 및 인식주간 행사 운영,servc,40,행사·전시대행,한국도박문제예방치유원 도박문제 예방주간 및 인식주간 행사 운영,행사·전시대행,행사·전시대행
R26BK01312855_000,도로위험기상 통합 예측성능 분석 및 개선,servc,22,조사·연구,도로위험기상 통합 예측성능 분석 및 개선,조사·연구,조사·연구
R26BK01580790_000,한반도 평화공존 정책 종합학술대회 기획 및 운영,servc,26,조사·연구,한반도 평화공존 정책 종합학술대회 기획 및 운영,행사·전시대행,행사·전시대행
R26BK01600401_000,천안 성환-평택 소사 도로건설공사 건설폐기물(혼합폐기물) 위탁처리용역,servc,38,폐기물처리,천안 성환 평택 소사 도로건설공사 건설폐기물 혼합폐기물 위탁처리용역,폐기물처리,폐기물처리
R26BK01391439_000,2026년 한국수어 문법 교재 개발 및 활용 연구,servc,27,조사·연구,한국수어 문법 교재 개발 및 활용 연구,조사·연구,조사·연구
R26BK01263714_000,GRC 관리체계를 위한 정보보안 플랫폼 구축,servc,24,IT시스템,GRC 관리체계를 위한 정보보안 플랫폼 구축,IT시스템,IT시스템
R26BK01405959_000,2026년 5대 국립과학관 통합 온라인과학관 개선,servc,27,홍보·콘텐츠,5대 국립과학관 통합 온라인과학관 개선,IT시스템,행사·전시대행
R26BK01519141_000,정보시스템 운영환경 고도화 용역 사업,servc,20,IT시스템,정보시스템 운영환경 고도화 용역 사업,IT시스템,IT시스템
R26BK01497528_000,국립중앙도서관 지능형 검색 서비스 구축,servc,21,IT시스템,국립중앙도서관 지능형 검색 서비스 구축,감리·컨설팅,IT시스템
R26BK01530457_000,2026년 주요정보통신기반시설 보안 컨설팅,servc,23,기타,주요정보통신기반시설 보안 컨설팅,감리·컨설팅,기타
R26BK01602663_000,생성형 AI 및 응용서비스 구축 감리 및 개인정보 영향평가 용역,servc,35,감리·컨설팅,생성형 AI 및 응용서비스 구축 감리 및 개인정보 영향평가 용역,IT시스템,감리·컨설팅
R26BK01397331_000,i-세종학당 AI 활용 한국어 학습 모형 고도화 연구,servc,29,조사·연구,i 세종학당 AI 활용 한국어 학습 모형 고도화 연구,조사·연구,조사·연구
R26BK01608995_000,2026년 글로벌 커리어 리스타트 박람회 용역,servc,25,행사·전시대행,글로벌 커리어 리스타트 박람회 용역,행사·전시대행,행사·전시대행
R26BK01351525_000,입체적 해양기상 관측망 기반 해양위험기상 대응 기술개발,servc,30,조사·연구,입체적 해양기상 관측망 기반 해양위험기상 대응 기술개발,조사·연구,조사·연구
R26BK01516366_000,아동·청소년 생활안전 실태조사 2025,servc,21,조사·연구,아동 청소년 생활안전 실태조사,조사·연구,조사·연구
R26BK01366568_000,2026년 온라인 홍보 용역(유튜브),servc,20,홍보·콘텐츠,온라인 홍보 용역 유튜브,홍보·콘텐츠,홍보·콘텐츠
R26BK01511407_000,2026년 가상융합산업 법‧제도 운영 지원 용역,servc,26,조사·연구,가상융합산업 법 제도 운영 지원 용역,조사·연구,행사·전시대행
R26BK01650609_000,"국내 정보보호 및 개인정보보호 관리체계( ISMS-P)인증, 국제 정보보호 및 개인정보보호 경영시스템(ISO/IEC 27001,27701) 인증 컨설팅 용역",servc,87,IT시스템,국내 정보보호 및 개인정보보호 관리체계 ISMS P 인증 국제 정보보호 및 개인정보보호 경영시스템 ISO IEC 27001 27701 인증 컨설팅 용역,감리·컨설팅,IT시스템
R26BK01404813_000,2026년 소형선용 어항정보 및 바다지도 제작,servc,25,기타,소형선용 어항정보 및 바다지도 제작,홍보·콘텐츠,조사·연구
R26BK01433961_000,2026년 공공 재해복구시스템(DR) 구축 ISP사업(1차),servc,33,IT시스템,공공 재해복구시스템 DR 구축 ISP사업,IT시스템,IT시스템
R26BK01378831_000,2026년 폐농약플라스틱병 용차 운송용역,servc,22,기타,폐농약플라스틱병 용차 운송용역,운송·차량임차,기타
R26BK01266000_000,"제주대학교 실습선(아라호,제라호) 선주상호 책임보험(p&I)가입",servc,35,기타,제주대학교 실습선 아라호 제라호 선주상호 책임보험 p I 가입,기타,기타
R26BK01525071_000,2026년 주안부평 통합관제센터 구축사업 산단 커뮤니티 서비스 개발,servc,37,IT시스템,주안부평 통합관제센터 구축사업 산단 커뮤니티 서비스 개발,IT시스템,IT시스템
R26BK01294276_000,공영홈쇼핑 26년~28년 모바일라이브커머스 플랫폼 서비스,servc,31,IT시스템,공영홈쇼핑 모바일라이브커머스 플랫폼 서비스,IT시스템,IT시스템
R26BK01303052_000,2026년 함양군 유튜브 영상제작 및 운영 용역 협상계약,servc,31,홍보·콘텐츠,함양군 유튜브 영상제작 및 운영 용역 협상계약,홍보·콘텐츠,홍보·콘텐츠
R26BK01266494_000,[글로컬대학30] 부산대학교 산학연구지원시스템 구축 용역,servc,31,IT시스템,부산대학교 산학연구지원시스템 구축 용역,IT시스템,IT시스템
R26BK01479330_000,2026년 IHO 업무지원 시스템 유지관리,servc,23,IT시스템,IHO 업무지원 시스템 유지관리,IT시스템,IT시스템
R26BK01257839_000,2026년도 제품사고조사 사업,servc,16,조사·연구,도 제품사고조사 사업,조사·연구,기타
R26BK01420623_000,26년 비전자기록물 디지털화 및 기록물 이관/정리 사업,servc,30,IT시스템,비전자기록물 디지털화 및 기록물 이관 정리 사업,기타,IT시스템
R26BK01281067_000,2026학년도 국립경국대학교 경북지역 통학버스 운행 용역,servc,31,운송·차량임차,학년도 국립경국대학교 경북지역 통학버스 운행 용역,운송·차량임차,운송·차량임차
R26BK01387566_000,2026년 폐수배출시설 생태독성관리 기술지원,servc,24,조사·연구,폐수배출시설 생태독성관리 기술지원,기타,기타
R26BK01291857_000,2026년 기후위기대응 권역별 포럼,servc,19,행사·전시대행,기후위기대응 권역별 포럼,행사·전시대행,행사·전시대행
R26BK01434740_000,2026년 농식품부문 감축수단 발굴컨설팅 및 경쟁력 강화 기반구축,servc,36,조사·연구,농식품부문 감축수단 발굴컨설팅 및 경쟁력 강화 기반구축,조사·연구,조사·연구
R26BK01630535_000,부산 AI 창업 경진대회 운영,servc,16,행사·전시대행,부산 AI 창업 경진대회 운영,행사·전시대행,행사·전시대행
R26BK01293012_000,2026년도 뉴스저작물 통합이용프로그램 계약,servc,24,기타,도 뉴스저작물 통합이용프로그램 계약,IT시스템,IT시스템
R26BK01293746_000,2026년 재외공관 외국적 행정직원 방한연수 사업 위탁수행,servc,32,행사·전시대행,재외공관 외국적 행정직원 방한연수 사업 위탁수행,기타,기타
R26BK01440309_000,"2026년 영화교육지원센터(서울) 경비, 미화 용역",servc,28,기타,영화교육지원센터 서울 경비 미화 용역,기타,기타
R26BK01571671_000,에이지테크 국내외 전시 및 글로벌 수요처 발굴단 운영,servc,29,행사·전시대행,에이지테크 국내외 전시 및 글로벌 수요처 발굴단 운영,기타,행사·전시대행
R26BK01570069_000,문화 분야 AI 학습데이터 개방,servc,17,IT시스템,문화 분야 AI 학습데이터 개방,IT시스템,IT시스템
R26BK01288613_000,2026년 KLID 클라우드 보안관제 운영,servc,23,기타,KLID 클라우드 보안관제 운영,IT시스템,기타
R26BK01577464_000,부산대학교 성장엔진 연계 지역인재양성 및 대학혁신 전략수립 용역,servc,35,조사·연구,부산대학교 성장엔진 연계 지역인재양성 및 대학혁신 전략수립 용역,조사·연구,조사·연구
R26BK01650364_000,디지털서비스_유큐브_유큐브 지원서비스,servc,20,기타,디지털서비스_유큐브_유큐브 지원서비스,기타,기타
R26BK01357105_000,2026년 해양기상관측망 보험가입,servc,18,기타,해양기상관측망 보험가입,기타,기타
R26BK01659818_000,2026년 직무능력은행 연계 확장 및 기능 개선 사업,servc,29,IT시스템,직무능력은행 연계 확장 및 기능 개선 사업,IT시스템,IT시스템
R26BK01305269_000,2026년도 대구교육대학교 정보시스템 통합유지보수 사업,servc,30,IT시스템,도 대구교육대학교 정보시스템 통합유지보수 사업,IT시스템,IT시스템
R26BK01289859_000,제9회 전국동시지방선거 국제선거참관 프로그램 참가자 숙박 등 용역,servc,36,기타,제9회 전국동시지방선거 국제선거참관 프로그램 참가자 숙박 등 용역,행사·전시대행,기타
R26BK01363613_000,재해복구 구축 및 전산환경 공사 감리용역,servc,22,감리·컨설팅,재해복구 구축 및 전산환경 공사 감리용역,감리·컨설팅,감리·컨설팅
R26BK01443346_000,수사지원포털(KIAS) 고도화 사업(3차),servc,23,IT시스템,수사지원포털 KIAS 고도화 사업,IT시스템,IT시스템
R26BK01403853_000,2026년 임산물재배실태조사,servc,15,조사·연구,임산물재배실태조사,조사·연구,조사·연구
R26BK01270820_000,왕벚나무 식물의 개화 유전자 마커 개발,servc,21,조사·연구,왕벚나무 식물의 개화 유전자 마커 개발,조사·연구,IT시스템
R26BK01566825_000,지능형 연구데이터 관리 및 연구행정 플랫폼 구축 사업,servc,29,IT시스템,지능형 연구데이터 관리 및 연구행정 플랫폼 구축 사업,IT시스템,IT시스템
R26BK01280219_000,수영구 정보시스템 통합유지관리(장기계속 1차),servc,25,IT시스템,수영구 정보시스템 통합유지관리 장기계속,IT시스템,IT시스템
R26BK01606460_000,2026년 공공 재해복구시스템(DR) 구축 ISP 사업(8차),servc,34,IT시스템,공공 재해복구시스템 DR 구축 ISP 사업,IT시스템,IT시스템
R26BK01539962_000,제17차 환경위성 국제워크숍 행사 운영,servc,21,행사·전시대행,환경위성 국제워크숍 행사 운영,행사·전시대행,행사·전시대행
R26BK01554259_000,2026년 서울 국제형사법 컨퍼런스 행사 용역,servc,25,행사·전시대행,서울 국제형사법 컨퍼런스 행사 용역,행사·전시대행,행사·전시대행
R26BK01514203_000,바이오의약품인재양성부트캠프사업 몰입형 교육 위탁 용역,servc,29,조사·연구,바이오의약품인재양성부트캠프사업 몰입형 교육 위탁 용역,기타,조사·연구
R26BK01621281_000,2026년 한·일 고교생 교류 연수 위탁 용역,servc,25,행사·전시대행,한 일 고교생 교류 연수 위탁 용역,기타,행사·전시대행
R26BK01328823_000,2026년 국가미세먼지정보센터 정보시스템 통합 유지관리 용역,servc,33,IT시스템,국가미세먼지정보센터 정보시스템 통합 유지관리 용역,IT시스템,IT시스템
R26BK01340839_000,산림수계수치지도 구축(3차년도) 용역사업,servc,22,조사·연구,산림수계수치지도 구축 년도 용역사업,조사·연구,IT시스템
R26BK01335189_000,2026년도 지식재산 정책소통 운영지원,servc,21,조사·연구,도 지식재산 정책소통 운영지원,IT시스템,행사·전시대행
R26BK01431273_000,2026년 자원순환마루 기능개선,servc,17,IT시스템,자원순환마루 기능개선,IT시스템,IT시스템
R26BK01399141_000,AI기반 해양사고 분석시스템 개발 용역,servc,21,IT시스템,AI기반 해양사고 분석시스템 개발 용역,IT시스템,IT시스템
