bid_id,title,biz_div,title_len,tag,norm,llm,tfidf
R26BK01527299_000,국립순천대학교 첨단소재 광양캠퍼스 드라이룸 구매(긴급),thng,30,공조·냉난방,국립순천대학교 첨단소재 광양캠퍼스 드라이룸 구매,산업·정밀기계,산업·정밀기계
R26BK01541356_000,26년 악성앱 초동분석 솔루션 라이선스 연장을 위한 소프트웨어 구매,thng,37,IT·통신장비,악성앱 초동분석 솔루션 라이선스 연장을 위한 소프트웨어 구매,IT·통신장비,IT·통신장비
R26BK01554939_000,대전도시철도 2호선 철도통합무선망(LTE-R) 구매설치,thng,30,IT·통신장비,대전도시철도 2호선 철도통합무선망 LTE R 구매설치,IT·통신장비,IT·통신장비
R26BK01518268_000,평택아트센터 무대설비(음향·영상) 물품구매 설치,thng,26,기타,평택아트센터 무대설비 음향 영상 물품구매 설치,전기·수배전,전기·수배전
R26BK01552863_000,2026학년도 학교전체 사용 소프트웨어 갱신,thng,24,IT·통신장비,학년도 학교전체 사용 소프트웨어 갱신,IT·통신장비,IT·통신장비
R26BK01422579_000,(가칭)경기도교육청유아교육진흥원 전시체험물 설계 및 제작 설치,thng,34,전시·교육기자재,경기도교육청유아교육진흥원 전시체험물 설계 및 제작 설치,전시·교육기자재,전시·교육기자재
R26BK01630460_000,2026년 해병대 음수장치(물백) 제조,thng,21,피복·군장품,해병대 음수장치 물백 제조,운반·저장장비,피복·군장품
R26BK01547072_000,경북대학교 자연과학대학 실험실습기자재(디지털멀티메터 등 11종) 구매,thng,38,실험·분석장비,경북대학교 자연과학대학 실험실습기자재 디지털멀티메터 등 11종 구매,실험·분석장비,실험·분석장비
R26BK01279832_000,포충기,thng,3,기타,포충기,기타,토목·건설자재
R26BK01605630_000,고해상도 필름 디지털화 데이터 스토리지 인프라 구축 사업,thng,31,IT·통신장비,고해상도 필름 디지털화 데이터 스토리지 인프라 구축 사업,IT·통신장비,IT·통신장비
R26BK01280271_000,부산대학교 네트워크 서비스 고도화 사업,thng,21,IT·통신장비,부산대학교 네트워크 서비스 고도화 사업,IT·통신장비,IT·통신장비
R26BK01497212_000,송산그린시티 서측지구 1단계 제3공구 조성공사(3차년도) 관급자재(쇄석골재) 구매(1차),thng,49,토목·건설자재,송산그린시티 서측지구 1단계 제3공구 조성공사 년도 관급자재 쇄석골재 구매,토목·건설자재,토목·건설자재
R26BK01509790_000,2026년 전기자동차 공공급속충전기 제작구매(2권역),thng,29,발전·전지,전기자동차 공공급속충전기 제작구매 2권역,발전·전지,발전·전지
R26BK01287339_000,경상국립대학교 G-램프(LAMP) 사업단 연구재료 구매(분자유전검사용 시약 등 202종),thng,49,시약·화학소모품,경상국립대학교 G 램프 LAMP 사업단 연구재료 구매 분자유전검사용 시약 등 202종,시약·화학소모품,시약·화학소모품
R26BK01445262_000,"실험실습기자재(겔투과크로마토그래피, 특이소요 일반) 구매",thng,31,실험·분석장비,실험실습기자재 겔투과크로마토그래피 특이소요 일반 구매,실험·분석장비,실험·분석장비
R26BK01553920_000,육군 CNC선반(소형) 구매,thng,15,산업·정밀기계,육군 CNC선반 소형 구매,산업·정밀기계,산업·정밀기계
R26BK01654465_000,자외선살균기,thng,6,환경·수처리설비,자외선살균기,공조·냉난방,실험·분석장비
R26BK01430182_000,규장각한국학연구원 전시실 환경개선 사업,thng,21,전시·교육기자재,규장각한국학연구원 전시실 환경개선 사업,전시·교육기자재,전시·교육기자재
R26BK01582574_000,통합로그관리 시스템 도입,thng,13,IT·통신장비,통합로그관리 시스템 도입,IT·통신장비,IT·통신장비
R26BK01510674_000,대전대화초 냉난방개선 기계설비공사 관급자재(냉난방기) 구매 설치,thng,35,공조·냉난방,대전대화초 냉난방개선 기계설비공사 관급자재 냉난방기 구매 설치,공조·냉난방,공조·냉난방
R26BK01483438_000,2026년도 실험실습기자재 확충사업 [플라즈마 유기금속 화학기상 증착기(PE-MOCVD)] 구입,thng,53,산업·정밀기계,도 실험실습기자재 확충사업 구입,산업·정밀기계,산업·정밀기계
R26BK01475861_000,2026년 수산생물 방역수행기관 예찰·방역물품(소독발판 등 8품목) 지원,thng,40,안전·보안장비,수산생물 방역수행기관 예찰 방역물품 소독발판 등 8품목 지원,시약·화학소모품,시약·화학소모품
R26BK01432674_000,2026년 육군 태극기마크 제조,thng,17,피복·군장품,육군 태극기마크 제조,인쇄·사인물,피복·군장품
R26BK01547824_000,2026년 대테러훈련시뮬레이터 구축,thng,19,안전·보안장비,대테러훈련시뮬레이터 구축,전시·교육기자재,IT·통신장비
R26BK01559373_000,2026년 문수산터널 등 2개소 제연설비 보강공사 관급자재[송풍기(제트팬)]구매,thng,44,공조·냉난방,문수산터널 등 2개소 제연설비 보강공사 관급자재 구매,공조·냉난방,공조·냉난방
R26BK01425589_000,물품(터널형 세척기 1대) 구매 요청(비임상자원연구과),thng,30,산업·정밀기계,물품 터널형 세척기 1대 구매 요청 비임상자원연구과,기타,실험·분석장비
R26BK01553254_000,[자산입찰]DNA 서열분석기,thng,15,실험·분석장비,DNA 서열분석기,실험·분석장비,실험·분석장비
20160600118_010,일체형컴퓨터외 1종,thng,10,IT·통신장비,일체형컴퓨터외 1종,기타,IT·통신장비
R26BK01543697_000,해운대구 신청사 건립공사 관급자재(에스컬레이터),thng,26,운반·저장장비,해운대구 신청사 건립공사 관급자재 에스컬레이터,운반·저장장비,가구·침구
R26BK01605051_000,전력반도체 Dynamic Gate Stress(DGS) Tester 구매,thng,40,실험·분석장비,전력반도체 Dynamic Gate Stress DGS Tester 구매,전기·수배전,실험·분석장비
R26BK01647438_000,동물실험센터 신축 관급자재 구매_GHP실외기,thng,24,공조·냉난방,동물실험센터 신축 관급자재 구매_GHP실외기,공조·냉난방,공조·냉난방
R26BK01312885_000,경인선 구로~부평간 승압공사 배전반 제조구매,thng,24,전기·수배전,경인선 구로 부평간 승압공사 배전반 제조구매,전기·수배전,전기·수배전
R26BK01455759_000,육군 3D 비금속 프린터 구매,thng,16,산업·정밀기계,육군 3D 비금속 프린터 구매,산업·정밀기계,산업·정밀기계
R26BK01559482_000,전기식 피로시험기 구매,thng,12,실험·분석장비,전기식 피로시험기 구매,산업·정밀기계,실험·분석장비
R26BK01274880_000,(선박) 총톤수 20톤급 수산과학조사선 탐구19호 대체선 1척 건조,thng,37,차량·건설장비,선박 총톤수 20톤급 수산과학조사선 탐구19호 대체선 1척 건조,차량·건설장비,차량·건설장비
R25BK01251933_000,대전지역 공무원임대아파트 주방가구 제작 설치,thng,24,기타,대전지역 공무원임대아파트 주방가구 제작 설치,가구·침구,기타
R26BK01450880_000,26-27년 승용차(2000CC) 제조,thng,21,차량·건설장비,26 승용차 CC 제조,차량·건설장비,차량·건설장비
R26BK01482192_000,비지상망 적용 융합제품의 통신적합성 검증 시스템,thng,26,실험·분석장비,비지상망 적용 융합제품의 통신적합성 검증 시스템,IT·통신장비,실험·분석장비
R26BK01348679_000,2025년 부잔교 설치 및 보수공사(내저항) 관급자재[잔교] 구입,thng,36,토목·건설자재,부잔교 설치 및 보수공사 내저항 관급자재 구입,토목·건설자재,토목·건설자재
R26BK01274621_000,2026년 가축 사료 구매 조달 계약 요청(수정),thng,27,기타,가축 사료 구매 조달 계약 요청 수정,식품·급식,의약품·백신
R26BK01527689_000,26년도 중소기업기술지킴센터 악성코드탐지솔루션 고도화 사업,thng,32,IT·통신장비,도 중소기업기술지킴센터 악성코드탐지솔루션 고도화 사업,IT·통신장비,IT·통신장비
R26BK01524719_000,드론탐지기 구매,thng,8,실험·분석장비,드론탐지기 구매,안전·보안장비,안전·보안장비
R26BK01595309_000,26년 현장수사관용 모바일기기 증거수집 프로그램 구매,thng,29,IT·통신장비,현장수사관용 모바일기기 증거수집 프로그램 구매,IT·통신장비,IT·통신장비
R26BK01537053_000,2026년도 실험실습기자재 확충사업 [유도결합 플라즈마 질량분석기 시스템] 구입,thng,44,실험·분석장비,도 실험실습기자재 확충사업 구입,실험·분석장비,실험·분석장비
R26BK01499720_000,(가칭)에코6초등학교 관급자재(통합배선시스템) 구매 설치,thng,31,IT·통신장비,에코6초등학교 관급자재 통합배선시스템 구매 설치,전기·수배전,IT·통신장비
R26BK01425066_000,대전 본원 UPS용 노후 리튬배터리 교체,thng,22,발전·전지,대전 본원 UPS용 노후 리튬배터리 교체,발전·전지,발전·전지
R26BK01456904_000,정밀 유전체 분석 인프라,thng,13,IT·통신장비,정밀 유전체 분석 인프라,실험·분석장비,IT·통신장비
R26BK01648819_000,2026년도 실험실습기자재 확충사업 [컴퓨터서버] 구입,thng,30,IT·통신장비,도 실험실습기자재 확충사업 구입,IT·통신장비,실험·분석장비
R26BK01504223_000,"2026년 교통안전계, 모범운전자회 복제(형광점퍼) 구매",thng,31,피복·군장품,교통안전계 모범운전자회 복제 형광점퍼 구매,피복·군장품,피복·군장품
R26BK01317975_000,대전경찰청 수사동 증축공사 관급자재(공기순환기) 구매설치,thng,31,공조·냉난방,대전경찰청 수사동 증축공사 관급자재 공기순환기 구매설치,공조·냉난방,공조·냉난방
R26BK01533532_000,2026년 경북대학교 농생대 실험실습기자재(롱리드 실시간 염기서열 분석기) 구매,thng,44,실험·분석장비,경북대학교 농생대 실험실습기자재 롱리드 실시간 염기서열 분석기 구매,실험·분석장비,실험·분석장비
R26BK01534717_000,서울대학교 약학대학 나노 입자 추적 분석기 구매,thng,26,실험·분석장비,서울대학교 약학대학 나노 입자 추적 분석기 구매,실험·분석장비,실험·분석장비
R26BK01547260_000,26년 육군 식기세척기용 세척제 2종 제조,thng,23,환경·수처리설비,육군 식기세척기용 세척제 2종 제조,시약·화학소모품,가구·침구
R26BK01547798_000,고성능 액체크로마토그래피,thng,13,실험·분석장비,고성능 액체크로마토그래피,실험·분석장비,실험·분석장비
R26BK01533175_000,"2026년 전투식량(발열-22형, 2식단) 제조",thng,26,식품·급식,전투식량 발열 22형 2식단 제조,식품·급식,식품·급식
R26BK01443155_000,융합과학관 냉난방기 교체 공사(관급자재 구매),thng,25,공조·냉난방,융합과학관 냉난방기 교체 공사 관급자재 구매,공조·냉난방,공조·냉난방
R26BK01271761_000,국립군산대학교 공대3호관 냉난방기 구매 설치,thng,24,공조·냉난방,국립군산대학교 공대3호관 냉난방기 구매 설치,공조·냉난방,공조·냉난방
R26BK01639022_000,대전둔곡 A-4BL 아파트 건설공사 1공구 콘크리트벽돌,thng,30,토목·건설자재,대전둔곡 A 4BL 아파트 건설공사 1공구 콘크리트벽돌,토목·건설자재,토목·건설자재
R26BK01492640_000,물품(중합효소연쇄반응(PCR) 최적화제품) 구매 조달 계약 요청,thng,35,실험·분석장비,물품 중합효소연쇄반응 PCR 최적화제품 구매 조달 계약 요청,시약·화학소모품,실험·분석장비
R26BK01467877_000,2026년 수입식품등 검사업무 담당직원 근무복 구매,thng,28,피복·군장품,수입식품등 검사업무 담당직원 근무복 구매,피복·군장품,피복·군장품
R26BK01278633_000,경북대학교 IT대학 실험실습기자재 컴퓨터서버 구입,thng,27,IT·통신장비,경북대학교 IT대학 실험실습기자재 컴퓨터서버 구입,IT·통신장비,산업·정밀기계
R26BK01471544_000,2026년 소방청 재난안전통신망 무전 연계 분석 서버 도입,thng,32,기타,소방청 재난안전통신망 무전 연계 분석 서버 도입,IT·통신장비,IT·통신장비
R26BK01467792_000,"HNS(위험유해물질) 및 미상물질 분석장비(GCMS, HSS) 구매",thng,37,실험·분석장비,HNS 위험유해물질 및 미상물질 분석장비 GCMS HSS 구매,실험·분석장비,실험·분석장비
R26BK01539676_000,2026년 경찰 업무용 휴대폰 구매,thng,19,IT·통신장비,경찰 업무용 휴대폰 구매,IT·통신장비,차량·건설장비
R26BK01604251_000,인천 서구 거첨도~약암리간 도로개설공사 관급자재(토목섬유),thng,32,토목·건설자재,인천 서구 거첨도 약암리간 도로개설공사 관급자재 토목섬유,토목·건설자재,토목·건설자재
R26BK01584363_000,오산우체국 건립 기계설비 빌딩자동제어장치 제조 및 설치,thng,30,전기·수배전,오산우체국 건립 기계설비 빌딩자동제어장치 제조 및 설치,전기·수배전,전기·수배전
R26BK01524407_000,2026년 축산미생물실 미생물 배양시스템 구축,thng,25,실험·분석장비,축산미생물실 미생물 배양시스템 구축,실험·분석장비,실험·분석장비
R26BK01443027_000,2026년 침출수처리약품 과산화수소 구매,thng,22,시약·화학소모품,침출수처리약품 과산화수소 구매,시약·화학소모품,환경·수처리설비
R26BK01489450_000,2026년도 경찰청 기동화 구매 공고,thng,20,안전·보안장비,도 경찰청 기동화 구매 공고,기타,안전·보안장비
R26BK01466468_000,연합ㆍ합동 모의모델 개발서버 교체 구매(연동SW),thng,27,IT·통신장비,연합ㆍ합동 모의모델 개발서버 교체 구매 연동SW,IT·통신장비,IT·통신장비
R26BK01659874_000,[샤나메의 길] 전시 조성 및 제작 설치,thng,22,전시·교육기자재,전시 조성 및 제작 설치,전시·교육기자재,전시·교육기자재
20191130858_009,양말외 1종,thng,6,기타,양말외 1종,피복·군장품,안전·보안장비
R26BK01501029_000,생성모델 훈련용 GPU서버,thng,14,IT·통신장비,생성모델 훈련용 GPU서버,IT·통신장비,IT·통신장비
R26BK01325686_000,경상북도교육청과학원  이동과학차 개선사업,thng,22,차량·건설장비,경상북도교육청과학원 이동과학차 개선사업,전시·교육기자재,차량·건설장비
R26BK01363879_000,"우수조달물품(2025142, 디젤발전기) 제3자단가계약",thng,30,발전·전지,우수조달물품 142 디젤발전기 제3자단가계약,발전·전지,발전·전지
R26BK01643840_000,검단~경명로간 도로신설 및 인천공항고속도로 연결도로 건설공사 레미콘(저슬럼프),thng,43,토목·건설자재,검단 경명로간 도로신설 및 인천공항고속도로 연결도로 건설공사 레미콘 저슬럼프,토목·건설자재,토목·건설자재
R26BK01605420_000,소형 진공 증착 장비,thng,11,산업·정밀기계,소형 진공 증착 장비,산업·정밀기계,산업·정밀기계
R26BK01509056_000,개인맞춤형푸드테크연구지원센터 장비(초고속원심분리기등 2종 3대) 구입,thng,38,실험·분석장비,개인맞춤형푸드테크연구지원센터 장비 초고속원심분리기등 2종 3대 구입,실험·분석장비,실험·분석장비
R26BK01451455_000,국립부여박물관 상설전시실 전시환경 개선 사업,thng,24,전시·교육기자재,국립부여박물관 상설전시실 전시환경 개선 사업,전시·교육기자재,전시·교육기자재
R26BK01457548_000,2026~2027년 강원본부 관내  포장유지보수공사 지급자재(아스콘) 제조 구매(영동권),thng,49,토목·건설자재,강원본부 관내 포장유지보수공사 지급자재 아스콘 제조 구매 영동권,토목·건설자재,토목·건설자재
R26BK01517295_000,(선박) 2026년도 총톤수 40톤급 친환경 감시정 조달 구매,thng,34,차량·건설장비,선박 도 총톤수 40톤급 친환경 감시정 조달 구매,차량·건설장비,차량·건설장비
R26BK01649391_000,데이터 연산용 컴퓨팅 노드 20대 구매,thng,21,IT·통신장비,데이터 연산용 컴퓨팅 노드 20대 구매,IT·통신장비,IT·통신장비
R26BK01638738_000,대구대공원 1단계 조성공사 지급자재(순환골재) 구매,thng,28,토목·건설자재,대구대공원 1단계 조성공사 지급자재 순환골재 구매,토목·건설자재,토목·건설자재
R26BK01555913_000,해군 다기능 오실로스코프 구매,thng,16,실험·분석장비,해군 다기능 오실로스코프 구매,실험·분석장비,기타
R26BK01529665_000,2026년 경찰병원 내자리스 2차 의료기기(관절경시스템) 구입 조달 계약,thng,40,의료장비,경찰병원 내자리스 의료기기 관절경시스템 구입 조달 계약,의료장비,의료장비
R26BK01547968_000,충북혁신 B-9BL 아파트 1공구 주택용분전반,thng,25,전기·수배전,충북혁신 B 9BL 아파트 1공구 주택용분전반,전기·수배전,토목·건설자재
R26BK01457255_000,2026년 서울과학기술대 공동실험실습관 실험실습기자재(유세포분석기) 구매,thng,40,실험·분석장비,서울과학기술대 공동실험실습관 실험실습기자재 유세포분석기 구매,실험·분석장비,실험·분석장비
R26BK01435851_000,(2026 기자재)(특이소요)(스포츠)고해상도 자동형정립 형광현미경 구입,thng,40,실험·분석장비,기자재 특이소요 스포츠 고해상도 자동형정립 형광현미경 구입,실험·분석장비,실험·분석장비
R26BK01394812_000,(기록보존과)MAM 시청각기록물 보존관리 솔루션 교체 및 기능개선사업,thng,38,IT·통신장비,기록보존과 MAM 시청각기록물 보존관리 솔루션 교체 및 기능개선사업,IT·통신장비,IT·통신장비
R26BK01651907_000,2026년 육군 방탄복Ⅲ형 조끼 제조,thng,20,피복·군장품,육군 방탄복Ⅲ형 조끼 제조,피복·군장품,피복·군장품
R26BK01444993_000,"관급자재 구매(남일-금산,레미콘 총액)",thng,21,토목·건설자재,관급자재 구매 남일 금산 레미콘 총액,토목·건설자재,토목·건설자재
R26BK01533198_000,"2026년 전투식량(복원-22형, 9식단) 제조",thng,26,식품·급식,전투식량 복원 22형 9식단 제조,식품·급식,식품·급식
R26BK01545802_000,국립국악원 공연장 비디오프로젝터 구매,thng,20,기타,국립국악원 공연장 비디오프로젝터 구매,IT·통신장비,피복·군장품
R26BK01652038_000,평택~오송 2복선화 제4공구 건설공사(T/K) 토목용부직포 제조구매,thng,37,토목·건설자재,평택 오송 2복선화 제4공구 건설공사 T K 토목용부직포 제조구매,토목·건설자재,토목·건설자재
R26BK01549211_000,시화나래휴게소 1·2주차장 육상태양광 개발사업 수배전반,thng,30,전기·수배전,시화나래휴게소 1 2주차장 육상태양광 개발사업 수배전반,전기·수배전,전기·수배전
R26BK01521805_000,2026년 경상국립대학교 의과대학 [고가·첨단] 실험실습기자재 구매(미세방울 디지털 검출 장치),thng,53,실험·분석장비,경상국립대학교 의과대학 실험실습기자재 구매 미세방울 디지털 검출 장치,실험·분석장비,실험·분석장비
R26BK01371866_000,카스토퍼외 1종,thng,8,토목·건설자재,카스토퍼외 1종,기타,공조·냉난방
R26BK01352923_000,그랜드호텔 및 마운틴콘도 환경개선공사 관급자재(목제문) 구매,thng,33,토목·건설자재,그랜드호텔 및 마운틴콘도 환경개선공사 관급자재 목제문 구매,가구·침구,공조·냉난방
R26BK01587949_000,26년 노후공임 리모델링 공사 5권역(전북) 장롱 제작 및 설치,thng,35,가구·침구,노후공임 리모델링 공사 5권역 전북 장롱 제작 및 설치,가구·침구,가구·침구
R26BK01653113_000,해군 극초단파전력계 교정기 구매,thng,17,실험·분석장비,해군 극초단파전력계 교정기 구매,실험·분석장비,실험·분석장비
R26BK01633161_000,노후 기계설비 자동제어 설비(DDC) 교체(자동제어 판넬),thng,32,전기·수배전,노후 기계설비 자동제어 설비 DDC 교체 자동제어 판넬,전기·수배전,전기·수배전
R26BK01434597_000,26년 스테이션 웨곤형 밴 제조,thng,17,차량·건설장비,스테이션 웨곤형 밴 제조,차량·건설장비,안전·보안장비
R26BK01400748_000,양압식 공기호흡기 외 1종 제조,thng,17,안전·보안장비,양압식 공기호흡기 외 1종 제조,안전·보안장비,안전·보안장비
R26BK01510854_000,2026년도 실험실습기자재 확충사업 [Probe station] 구입,thng,38,실험·분석장비,도 실험실습기자재 확충사업 구입,실험·분석장비,실험·분석장비
R26BK01420528_000,"실험실습기자재(2026년도, 고가첨단기자재) 이동형 3D 라이다 구매",thng,38,실험·분석장비,실험실습기자재 도 고가첨단기자재 이동형 3D 라이다 구매,실험·분석장비,실험·분석장비
R26BK01454159_000,당진기지 보안담장(메탈라스 휀스)구매 및 설치,thng,25,토목·건설자재,당진기지 보안담장 메탈라스 휀스 구매 및 설치,안전·보안장비,전기·수배전
R26BK01421840_000,국립국악원 편경 편종 구입,thng,14,전시·교육기자재,국립국악원 편경 편종 구입,전시·교육기자재,피복·군장품
R26BK01580734_000,해군 시험중추장치 군 구매,thng,14,실험·분석장비,해군 시험중추장치 군 구매,실험·분석장비,실험·분석장비
R26BK01643600_000,실도로 모사 주행 시뮬레이션 환경,thng,18,IT·통신장비,실도로 모사 주행 시뮬레이션 환경,기타,실험·분석장비
R26BK01483602_000,까치울정수장 고도정수처리시설 설치사업 관급자재(유공블럭형 하부집수장치) 제작설치,thng,44,환경·수처리설비,까치울정수장 고도정수처리시설 설치사업 관급자재 유공블럭형 하부집수장치 제작설치,환경·수처리설비,공조·냉난방
R26BK01433342_000,예술의전당 자유소극장 BBH 시스템 호환 무대 컨트롤 유닛 제작 구매 설치,thng,41,토목·건설자재,예술의전당 자유소극장 BBH 시스템 호환 무대 컨트롤 유닛 제작 구매 설치,전시·교육기자재,기타
R26BK01326504_000,2026년 우정사업본부 집배 소포원 모자류 제조 구매,thng,29,피복·군장품,우정사업본부 집배 소포원 모자류 제조 구매,피복·군장품,피복·군장품
R26BK01450333_000,마곡1빗물펌프장 제어설비 제조구매,thng,18,전기·수배전,마곡1빗물펌프장 제어설비 제조구매,전기·수배전,전기·수배전
R26BK01435976_000,거현천 거현지구 지방하천정비사업(4차)_잡석,thng,24,토목·건설자재,거현천 거현지구 지방하천정비사업 _잡석,토목·건설자재,토목·건설자재
R26BK01582838_000,(조달위탁)밀양권지사 현장감시제어설비(RCS) 제조구매설치,thng,32,전기·수배전,조달위탁 밀양권지사 현장감시제어설비 RCS 제조구매설치,전기·수배전,전기·수배전
R26BK01266394_000,플립칩본더 구매,thng,8,산업·정밀기계,플립칩본더 구매,산업·정밀기계,기타
R26BK01653407_000,인터넷전화기 및 부가장비 구매,thng,16,IT·통신장비,인터넷전화기 및 부가장비 구매,IT·통신장비,IT·통신장비
R26BK01360434_000,2026년도 해양자동기상관측장비(선박) 확충 및 교체사업,thng,31,실험·분석장비,도 해양자동기상관측장비 선박 확충 및 교체사업,안전·보안장비,실험·분석장비
R26BK01586695_000,강릉경찰수련원 증축 기계 관급자재(GHP 실외기),thng,27,공조·냉난방,강릉경찰수련원 증축 기계 관급자재 GHP 실외기,공조·냉난방,공조·냉난방
R26BK01508628_000,"경남경찰청 산하 경찰서(사천서, 거창서) IP교환기 교체 사업",thng,34,IT·통신장비,경남경찰청 산하 경찰서 사천서 거창서 IP교환기 교체 사업,IT·통신장비,IT·통신장비
R26BK01655379_000,해군 선박자동식별장치(AIS) 구매,thng,19,실험·분석장비,해군 선박자동식별장치 AIS 구매,안전·보안장비,실험·분석장비
R26BK01531927_000,경기남부경찰청 수사동 증축공사 관급자재(고강도콘크리트말뚝) 중앙조달 구매,thng,40,토목·건설자재,경기남부경찰청 수사동 증축공사 관급자재 고강도콘크리트말뚝 중앙조달 구매,토목·건설자재,토목·건설자재
R26BK01449627_000,(재료비_가축방역) 1분기 정기청구-16_CSFV Detection & Typing Kit 2품목,thng,54,시약·화학소모품,재료비_가축방역 1분기 정기청구 16_CSFV Detection Typing Kit 2품목,시약·화학소모품,시약·화학소모품
R26BK01542773_000,극저온 냉각 적외선 InGaAs 분광 카메라 시스템 중앙조달 구매요청,thng,38,실험·분석장비,극저온 냉각 적외선 InGaAs 분광 카메라 시스템 중앙조달 구매요청,실험·분석장비,실험·분석장비
R26BK01547127_000,T2 버스대합실 BIS 개선사업,thng,17,인쇄·사인물,T2 버스대합실 BIS 개선사업,기타,차량·건설장비
R26BK01566530_000,국가청렴권익교육원 노후 냉난방기 구매 설치,thng,23,공조·냉난방,국가청렴권익교육원 노후 냉난방기 구매 설치,공조·냉난방,공조·냉난방
R26BK01465787_000,서울대학교 역사기록관 기획전시 설계 및 전시장 조성 사업,thng,31,전시·교육기자재,서울대학교 역사기록관 기획전시 설계 및 전시장 조성 사업,전시·교육기자재,전시·교육기자재
R26BK01412841_000,농업생명과학대학 냉난방개선공사(기계) 냉난방기 구매설치,thng,30,공조·냉난방,농업생명과학대학 냉난방개선공사 기계 냉난방기 구매설치,공조·냉난방,공조·냉난방
R26BK01470269_000,26년 육군 외상환자 마네킨 4종 구매,thng,21,의료장비,육군 외상환자 마네킨 4종 구매,의료장비,의료장비
R26BK01597304_000,위 전암 단계 오가노이드 약물 스크리닝 및 분화 최적화를 위한 자동 분주 장비 구매,thng,46,실험·분석장비,위 전암 단계 오가노이드 약물 스크리닝 및 분화 최적화를 위한 자동 분주 장비 구매,산업·정밀기계,실험·분석장비
R26BK01315906_000,SpaceSCANeR 궤도 분석을 위한 STK Premium Space 구매,thng,42,IT·통신장비,SpaceSCANeR 궤도 분석을 위한 STK Premium Space 구매,IT·통신장비,실험·분석장비
R26BK01524660_000,드론탐지 태블릿 구매,thng,11,실험·분석장비,드론탐지 태블릿 구매,안전·보안장비,안전·보안장비
R26BK01533304_000,신형 기능성방한복 제조(다년계약),thng,18,피복·군장품,신형 기능성방한복 제조 다년계약,피복·군장품,피복·군장품
R26BK01497294_000,선체추진기과 선체공장 장비 구매,thng,17,산업·정밀기계,선체추진기과 선체공장 장비 구매,차량·건설장비,환경·수처리설비
R26BK01503631_000,식물검역기술개발센터 디지털유전자증폭기 1대 구입,thng,26,실험·분석장비,식물검역기술개발센터 디지털유전자증폭기 1대 구입,실험·분석장비,의료장비
R26BK01500634_000,이동형 검색차량 도입,thng,11,차량·건설장비,이동형 검색차량 도입,차량·건설장비,차량·건설장비
R26BK01534978_000,무인가압장 계측제어 제작 및 설치,thng,18,전기·수배전,무인가압장 계측제어 제작 및 설치,전기·수배전,전기·수배전
R26BK01486548_000,2026년 화재진압장비 등 구매,thng,17,안전·보안장비,화재진압장비 등 구매,안전·보안장비,안전·보안장비
R26BK01542526_000,2026년 학교 스마트기기 보급 및 유지관리,thng,24,IT·통신장비,학교 스마트기기 보급 및 유지관리,IT·통신장비,기타
R26BK01414906_000,육군 상업용 세탁기 건조기 구매(1차),thng,21,환경·수처리설비,육군 상업용 세탁기 건조기 구매,운반·저장장비,환경·수처리설비
R26BK01584262_000,나연동연선-3000273237 동해안#2변환소,thng,25,발전·전지,나연동연선 3000273237 동해안 2변환소,기타,토목·건설자재
R26BK01620006_000,전자기적합성(EMC) 시험장비 구매,thng,19,실험·분석장비,전자기적합성 EMC 시험장비 구매,실험·분석장비,실험·분석장비
R26BK01558879_000,2026년 실험실습기자재(고가) 구매(나노입자 원자층 코팅 시스템 1종 1점),thng,43,산업·정밀기계,실험실습기자재 고가 구매 나노입자 원자층 코팅 시스템 1종 1점,산업·정밀기계,산업·정밀기계
R26BK01542927_000,2026년 서울경기본부 포장유지보수공사 아스콘 구매(동부권역),thng,34,토목·건설자재,서울경기본부 포장유지보수공사 아스콘 구매 동부권역,토목·건설자재,토목·건설자재
R26BK01548752_000,수산용의약품  잔류분석 및 백신검정 개선 연구용 시약 및 소모품 구매(135품목),thng,45,시약·화학소모품,수산용의약품 잔류분석 및 백신검정 개선 연구용 시약 및 소모품 구매 135품목,시약·화학소모품,시약·화학소모품
R26BK01547969_000,청사 건물 에너지관리시스템 구매 설치,thng,20,전기·수배전,청사 건물 에너지관리시스템 구매 설치,전기·수배전,실험·분석장비
R26BK01288631_000,익산송학 아파트 전기공사 1공구 지급자재 엘리베이터,thng,28,운반·저장장비,익산송학 아파트 전기공사 1공구 지급자재 엘리베이터,운반·저장장비,운반·저장장비
R26BK01518189_000,2026년 경찰청 근무복 허리띠 구매,thng,20,피복·군장품,경찰청 근무복 허리띠 구매,피복·군장품,피복·군장품
R26BK01568047_000,"우수조달물품(2022042, 맨홀뚜껑) 제3자단가계약",thng,29,토목·건설자재,우수조달물품 042 맨홀뚜껑 제3자단가계약,토목·건설자재,가구·침구
R26BK01437768_000,진천군 광혜원 하수관로 정비사업 관급자재(혼합골재),thng,28,토목·건설자재,진천군 광혜원 하수관로 정비사업 관급자재 혼합골재,토목·건설자재,토목·건설자재
R26BK01610147_000,경북경찰청 산하 경찰서(영주) IP교환기 교체 사업,thng,28,IT·통신장비,경북경찰청 산하 경찰서 영주 IP교환기 교체 사업,IT·통신장비,IT·통신장비
R26BK01292411_000,ALD Multi System 구매,thng,19,산업·정밀기계,ALD Multi System 구매,산업·정밀기계,실험·분석장비
R26BK01549878_000,북평초 교사동 냉난방기 구입 및 설치,thng,20,공조·냉난방,북평초 교사동 냉난방기 구입 및 설치,공조·냉난방,공조·냉난방
