bid_id,title,biz_div,title_len
R26BK01448581_000,2026 천연기념물 동물 종 정기조사,servc,20
R26BK01448609_000,2026년도 성평등 조직문화 진단 및 분석,servc,23
R26BK01448643_000,2026년 국가문헌의 보존 및 지식정보자원 공유기반 구축 사업 감리,servc,37
R26BK01448684_000,그린버튼 에너지 데이터 마켓플레이스 서비스 개선 및 데이터 활용 지원,servc,38
R26BK01448702_000,함안군 지하시설물 전산화 사업 (1차분),servc,22
R26BK01448737_000,2022 개정 교육과정 일부개정에 따른 초등 1~2학년군 바른 생활･슬기로운 생활･즐거운 생활과 국정도서 편찬,servc,61
R26BK01448803_000,국립국악원 영동 분원 기본계획 수립 연구용역,servc,24
R26BK01448865_000,2026년 사이버수사시스템 유지관리,servc,19
R26BK01449267_000,진천군 광혜원 하수관로정비사업 GIS DB 구축 용역,servc,29
R26BK01449304_000,2026년 임상도 현행화 제작,servc,16
R26BK01449310_000,[정보화/중앙/바이오빅데이터과] 2026년 보건의료연구자원정보센터(CODA) 시스템 통합 운영 및 유지관리,servc,59
R26BK01449336_000,2026년 세종 읍·면지역 우리동네 예술학교,servc,24
R26BK01449382_000,2026년 경상남도 디지털산업 진흥계획 수립 연구용역,servc,29
R26BK01449393_000,2026년 디지털 기업 글로벌 시장개척단 운영 용역,servc,28
R26BK01449421_000,2026년 온라인수출플랫폼 사업(수출성장 분야) 수행용역,servc,31
R26BK01449441_000,2026년 국가데이터처-OECD 공동 워크숍 용역 사업,servc,30
R26BK01449446_000,2026년 국제 사이버범죄대응 심포지엄(ISCR),servc,27
R26BK01449489_000,통합관리 매체별 배출영향분석 고도화 방안 마련 연구 - 수질 배출영향분석 모델 고도화 -,servc,49
R26BK01449494_000,"2026년 한국영화아카데미(부산) 경비, 미화 용역",servc,28
R26BK01449505_000,2026년 국립창원대학교 남해캠퍼스 정보통신시스템 통합유지보수,servc,34
R26BK01449607_000,건설기술용역 사업수행능력 플랫폼구축 용역,servc,22
R26BK01449679_000,2026년 상생결제 종합포털 유지보수 용역,servc,23
R26BK01449773_000,금강·영산강 하구 생태복원 방안 연구,servc,20
R26BK01449816_000,청소년상담사 통합행정업무시스템 재구축 입찰 의뢰,servc,26
R26BK01449825_000,도로와 지하시설물(상·하수도) 전산화 사업,servc,23
R26BK01449831_000,선거관리위원회 3세대 전자인사관리시스템 구축,servc,24
R26BK01449855_000,2026년 제22회 국방일보 전우마라톤 대회 운영 대행사 선정 용역,servc,37
R26BK01449946_000,패류양식시험장 패류양식기술연구동 개축공사 설계용역,servc,27
R26BK01450005_000,항공기상 관측자료 통합활용시스템 구축(II),servc,24
R26BK01450109_000,2026년도 의료기기통합정보시스템 개인정보 영향평가,servc,28
R26BK01450131_000,학생선수/선수출신 대학생 진로탐색 프로그램 2026 KUSF U-스포츠마케팅 러너 운영,servc,48
R26BK01450132_000,김천시청 통신실 환경 현대화 사업 용역,servc,21
R26BK01450166_000,공공데이터 및 데이터기반행정 활성화 컨설팅,servc,23
R26BK01450317_000,2026년 선박 및 보트 보험,servc,16
R26BK01450452_000,KoAT AI챗봇 기반 종자사업관리 플랫폼 고도화 사업,servc,30
R26BK01450541_000,2026년 조지아 차세대 해양정보 인프라 구축,servc,25
R26BK01450543_000,2026년 문화 분야 가명정보처리 컨설팅 및 활용사례 발굴 용역,servc,35
R26BK01450570_000,2026년도 업무용 노후 전산장비 교체 사업(리스),servc,28
R26BK01450607_000,26-N-레이더 상황실 AI 기술 적용방안 연구,servc,26
R26BK01450650_000,대구교육팔공산수련원 안전체험관 구축공사 건설사업관리용역,servc,30
R26BK01450700_000,2026년 소상공인 온라인판로 지원사업 통합홍보 용역,servc,29
R26BK01450718_000,2022 개정 교육과정 일부개정에 따른 초등 1~2학년군 건강한 생활과 국정도서 편찬 계약,servc,50
R26BK01450782_000,바다내비 센터 이전 및 정보통신실 기반시설 구축 용역,servc,29
R26BK01450856_000,생성형 AI 활용 선진 저작권 보호 종합대응시스템 구축 용역,servc,33
R26BK01450871_000,2026년 상반기 ICT 비즈니스 파트너십 운영 용역,servc,29
R26BK01450940_000,가칭 제2다운초등학교 신축공사 감독권한대행 등 건설사업관리용역(계속비),servc,39
R26BK01450982_000,수산사료 위험평가 및 통합관리 기술연구,servc,21
R26BK01450993_000,2026년 웹소설 번역인력 양성 교육과정 개발 및 운영 용역,servc,33
R26BK01451211_000,2026년 풍수해대책상황실 및 모니터링 시스템 유지관리용,servc,31
R26BK01451221_000,주요 양식어종의 성장단계별 수산사료 전환시기 확립 연구,servc,30
R26BK01451249_000,2026년 전자정부서비스 이용실태조사,servc,20
R26BK01451306_000,자동차 온실가스 규제 대응을 위한 중소 부품사 패키지 지원 연구(II),servc,39
R26BK01451311_000,AI 활용 정치망 어업 어획량 추정방법 개발 연구(Ⅱ),servc,30
R26BK01451366_000,통계분야에 특화된 생성형 LLM 구축방안 연구 용역,servc,28
R26BK01451420_000,2026년 제39회 정보문화의 달 행사 기획 및 운영지원,servc,31
R26BK01451472_000,신용보증재단중앙회 교육관리시스템(LMS) 유지보수 용역,servc,30
R26BK01451499_000,여자만 및 진해만 남부 어장수용력 산정인자 조사(Ⅱ) 및 수용력 산정,servc,38
R26BK01451518_000,대학원 학사정보시스템 구축,servc,14
R26BK01451689_000,살생물제 효과·효능 평가 기반마련 및 고도화 연구 - 재료·장비용 및 사체박제용 보존제,servc,48
R26BK01451697_000,26년 유무인복합체계 국방정보화표준 개발,servc,22
R26BK01451729_000,공공 웹·앱 UI/UX 추진,servc,15
R26BK01451745_000,2026년 진천군 중요기록물 디지털화 및 공개재분류 용역,servc,31
R26BK01451791_000,국가 배출 및 대기질 평가체계(NEAS) 증설(Ⅵ),servc,28
R26BK01451904_000,담양동초 그린스마트스쿨 증축 및 리모델링 공사 건설폐기물 처리용역,servc,36
R26BK01451938_000,2026년 AI반도체 사업화 적시 지원 사업 성과관리 용역,servc,32
R26BK01451949_000,국립한국문학관 소장자료 이관 용역 사업,servc,21
R26BK01451978_000,2026년 지방자치단체 재정분석 연구용역,servc,22
R26BK01452084_000,2026년 개인정보 처리실태 모니터링 사업,servc,23
R26BK01452106_000,2026년 생산단계 HACCP 사후관리 기술지원 사업(1권역),servc,34
R26BK01452181_000,종합운동장 정밀안전진단 용역,servc,15
R26BK01452408_000,2025년 영농폐기물조사 용역,servc,16
R26BK01452581_000,의학원 종합정보시스템 고도화 ISP,servc,19
R26BK01452624_000,2026년 한·일 학술문화 및 청소년 교류 일본 교원 방한연수 위탁 용역,servc,40
R26BK01452639_000,2026년 국외 이북도민 고국방문단 초청행사 대행용역,servc,29
R26BK01452711_000,2026년 스마트제조 전략기술로드맵(2027~2029) 수립,servc,33
R26BK01452785_000,2026년 성평등 영상 및 카드뉴스 등 콘텐츠 개발,servc,28
R26BK01452798_000,2026년 공유마당 시스템 개선 및 공유저작물 DB 구축,servc,31
R26BK01452819_000,신정초 증축공사 건설사업관리 용역(감독권한대행_계속비),servc,30
R26BK01452843_000,"2026년 혁신제품 임차 시범사용(2022-131호, 융복합뇌파계)",servc,37
R26BK01452865_000,지역신문 디지털취재장비(기사편집프로그램)임대지원 사업 용역업체 선정,servc,37
R26BK01452889_000,AI 복지서비스 추천 모델 개발을 위한 정보화전략계획(ISP) 수립,servc,37
R26BK01452891_000,선거관리위원회 초과근무관리시스템 재구축 사업,servc,24
R26BK01452896_000,2026년 범정부 서비스 통합창구 클라우드 임차,servc,26
R26BK01452918_000,물환경정보시스템 구축(2026),servc,17
R26BK01452960_000,SW 3자단가(DO SOLUTION 2.0 (커스터마이징) (주)로이드케이),servc,42
R26BK01452969_000,SW 3자단가(에스디큐(SDQ) v3.0 (커스터마이징) (주)비투엔),servc,39
R26BK01452974_000,오픈소스SW 라이선스 종합정보시스템 및 자율검사도구 기능 고도화,servc,35
R26BK01452977_000,SW 3자단가(SMETA V1.0 (커스터마이징) (주)비투엔),servc,35
R26BK01452984_000,SW 3자단가(AMS v1.8 (커스터마이징) (주)코드원),servc,33
R26BK01453110_000,정보통신회선 이원화 선정(메인 회선),servc,20
R26BK01453179_000,해양환경 위기대응 통합지원 시스템 구축 2차,servc,24
R26BK01453203_000,2026년 고위험 범죄피해자 민간경호 지원사업 용역,servc,28
R26BK01453246_000,(26G079-I)사이버최고전문가교육과정,servc,22
R26BK01453330_000,(26G053-A) 26년 군 장병 정신건강 실태조사 용역,servc,32
R26BK01453341_000,2026 아시아(중동 포함) 및 오세아니아 지역 세종문화아카데미 운영 용역,servc,41
R26BK01453351_000,2026년도 도서관업무통합관리시스템 개발사업,servc,24
R26BK01453678_000,2026년 국립야생동물질병관리원 생물안전연구동 관리 운영 용역,servc,34
R26BK01453688_000,구리시 노후하수관로 정비사업 건설사업관리 용역,servc,25
R26BK01453743_000,"상용SW 제3자단가계약(한결정보기술(주), 무디 v1.0(커스터마이징))",servc,40
R26BK01453799_000,2027 스포츠윤리교육 프로그램 개발,servc,20
R26BK01453812_000,중소기업 통합플랫폼 구축 사업(2단계) 감리,servc,24
R26BK01453815_000,2026년 주거실태조사(실사 및 마이크로데이터 생산분야),servc,31
R26BK01453841_000,2026학년도 능력개발교육원 훈련 교강사 이러닝 콘텐츠 개발,servc,33
R26BK01453953_000,2026년 이산가족 생애기록물 수집·디지털화 사업,servc,27
R26BK01453963_000,2026년 임도 타당성평가 위탁사업,servc,19
R26BK01454030_000,가평군 북면 하수관로 정비사업(2단계) 건설폐기물(폐아스콘 및 폐콘크리트) 처리용역,servc,46
R26BK01454082_000,어플리케이션 분산처리체계 구축을 통한 K-에듀파인 현대화 PMO 용역,servc,38
R26BK01454219_000,2026년 한국코드페어 및 대학생프로그래밍 경시대회 운영,servc,31
R26BK01454227_000,2026년 환자안전활동 국민 참여 활성화 온·오프라인 통합 홍보,servc,35
R26BK01454280_000,2026년 재생에너지 기상정보 플랫폼 개선(인프라 도입),servc,31
R26BK01454299_000,2026년도 가상훈련 콘텐츠 API 모듈 업데이트 개발,servc,30
R26BK01454444_000,캠퍼스 노후 네트워크 및 보안장비 교체 사업,servc,24
R26BK01454445_000,복지행정 안내도우미 AI 시범사업,servc,18
R26BK01454532_000,「2026 세계도서관정보대회 계기 국립중앙도서관 국제 행사 개최 및 홍보 사업」 계약 의뢰,servc,50
R26BK01454540_000,해양산업시설 배출 HNS 희석율 및 체류시간 산정 실해역 해상실험 선박임차 및 지원 용역,servc,49
R26BK01454597_000,충일중 비탈면 보수 및 기타공사 감독권한대행 등 건설사업관리 용역,servc,36
R26BK01454761_000,중요기록물 DB구축 및 공개재분류 용역,servc,21
R26BK01454799_000,제6회 난민전문통역인 인증제 위탁사업,servc,20
R26BK01454879_000,(가칭)경상북도교육청 환경교육센터 건립공사 감리용역(계속비),servc,33
R26BK01454987_000,2026년 농식품부문 온실가스 목표관리제 제도 운영지원,servc,30
R26BK01454995_000,26-N-중대재해 예방 부대 안전진단 용역,servc,23
R26BK01455036_000,26-N-해군사관학교 박물관 기획전시 개최 용역,servc,26
R26BK01455046_000,초등 AI교육 담당교원 역량 강화 연수 운영,servc,24
R26BK01455190_000,정부예산 점검·분석 연구용역,servc,15
R26BK01455349_000,성남시 토지적성평가 용역,servc,13
R26BK01455789_000,광명 舊근로청소년복지관부지 도시개발사업 건설사업관리용역(전기분야 제외),servc,39
R26BK01455803_000,2026년 MMEX 개최 용역,servc,16
R26BK01455809_000,Ⅳ그룹 살생물제 제품유형별 인체 노출평가 방법론 마련,servc,29
R26BK01455818_000,2026년 세종학당 교육자료 전시 및 홍보,servc,23
R26BK01455860_000,충주시 토지적성평가 및 재해취약성분석 용역,servc,23
R26BK01455880_000,AI 기반 리스크관리 연구 용역,servc,17
R26BK01455899_000,2026년 산재마루 기능개선 사업,servc,18
R26BK01456051_000,스마트 빅데이터플랫폼 고도화(3차) 사업,servc,22
R26BK01456081_000,공영홈쇼핑 2026-2029년 방송미술 위탁운영 사업자 선정,servc,33
R26BK01456126_000,국회 정보시스템 기능연속성 강화를 위한 정보화전략계획(ISP) 수립 사업,servc,40
R26BK01456153_000,2026년 사회적경제 크라우드펀딩 및 금융정보 용역,servc,28
R26BK01456155_000,저작권 대표 누리집 및 통합회원시스템 기능 개선,servc,26
R26BK01456196_000,데이터기반 산림행정업무시스템(e-푸른샘) 구축(3차),servc,29
R26BK01456245_000,무궁화1호 정기적 수리(선체·기관) 용역,servc,22
R26BK01456441_000,"상용SW 제3자단가계약((주)제이시큐어플랫폼, MISO v2.0(커스터))",servc,41
R26BK01456459_000,경찰대학 제53기 치안정책과정 공무국외연수 위탁 용역,servc,29
R26BK01456461_000,해양경찰 특수기록관 보존장비 환경 구축 용역,servc,24
R26BK01456625_000,국도5호선 신림-판부2 도로건설공사 가연성폐기물 처리용역,servc,31
R26BK01456687_000,26년도 개인정보 오‧남용 예방 대상기관 확대,servc,25
R26BK01456781_000,2026년 화학물질 유해성시험자료 생산(3),servc,24
R26BK01456818_000,2026년 화학물질 유해성시험자료 생산(4),servc,24
R26BK01456829_000,26년 공공부문 목표관리 대상기관 탄소중립 기술지원,servc,28
R26BK01456844_000,2026년 화학물질 유해성시험자료 생산(5),servc,24
R26BK01456957_000,글로벌 ICT 표준 컨퍼런스(GISC) 2026 운영대행 용역,servc,34
R26BK01456964_000,기후시민회의 운영 전과정 평가,servc,16
R26BK01457014_000,해양생물유래 추출물의 비만억제 효능분석,servc,21
R26BK01457029_000,특수교육 AI · 디지털 교육자료 콘텐츠 개발,servc,25
R26BK01457102_000,해외 진출을 위한 전기이륜차 배터리 공유스테이션 관련 단체표준 및 매뉴얼 개발,servc,43
R26BK01457110_000,제5회 APIS 포럼 기획 및 위탁운영,servc,21
R26BK01457123_000,가평통합정수장 증설(2단계) 실시설계 및 수도정비기본계획 부분변경 용역,servc,39
R26BK01457191_000,2026년 국내 다큐멘터리 해외진출 지원사업(K-DOCS) 운영 용역,servc,38
R26BK01457206_000,국민과 함께하는 백제문화유산주간 행사 운영,servc,23
R26BK01457272_000,2026년 전통시장 화재알림시설 작동점검 위탁용역,servc,27
R26BK01457399_000,공단 조직 및 경영 진단 연구용역,servc,18
R26BK01457410_000,2026년 안전교육 전문인력 역량강화 지원사업,servc,25
R26BK01457489_000,26-N-함상토론회 행사대행 용역,servc,18
R26BK01457561_000,26-F-공군 병영문화 프로그램 대행용역(A그룹),servc,27
R26BK01457568_000,디지털의료제품 전주기 관리시스템 구축,servc,20
R26BK01457569_000,(위탁연구용역)인공지능 기반 개체굴 선별관리 시스템 개발,servc,31
R26BK01457570_000,소장품(석조물) 보존처리(충주 정토사지 홍법국사탑 및 탑비),servc,33
R26BK01457601_000,2026년 세종학당 운영평가 및 현장점검 운영,servc,25
R26BK01457636_000,26-F-공군 병영문화프로그램 용역(B그룹),servc,24
R26BK01457667_000,KICCE 소비실태조사_2026,servc,17
R26BK01457693_000,2026년 서남해 3D 물리탐사를 위한 보호감시선 및 교대보급선 임차,servc,38
R26BK01457800_000,2026년 리더십역량교육과정 설계 및 운영 용역,servc,26
R26BK01457876_000,정책자금 사전검증 시스템 Link-up 플랫폼 구축 및 운영 용역,servc,36
R26BK01457978_000,디지털서비스_엘리스그룹_엘리스클라우드 공공기관용,servc,26
R26BK01458007_000,2025년 기준 경제자유구역 입주사업체 실태조사,servc,26
R26BK01458220_000,2026 공교육 모니터링을 위한 학교교육 실태조사(KEMS 2026),servc,38
R26BK01458418_000,그랜드호텔 및 마운틴콘도 환경개선공사 가연성폐기물 처리용역,servc,32
R26BK01458487_000,살생물제품 물리적 위험성에 대한 분류표시 및 시험 가이던스 고도화,servc,36
R26BK01458525_000,사용자 편의기능 개선을 위한 살생물제 환경노출평가툴(BPEAT)의 고도화 연구,servc,43
R26BK01458535_000,충청북도교육청 교육행정기관 누리집 기능고도화 사업 용역,servc,30
R26BK01458564_000,라오스 화학물질 안전 역량 강화 사업 타당성조사,servc,26
R26BK01458565_000,2026년 안산시 악취관리지역 실태조사 용역,servc,24
R26BK01458568_000,소규모대기배출시설 사업장별 맞춤형 업무지원체계 및 행정자료 제공방안 마련,servc,40
R26BK01458574_000,목포시 국토이용정보 통합플랫폼(KLIP) DB 구축용역,servc,30
R26BK01458590_000,2027학년도 나이스 기반 고입전형 프로그램 기능개선 및 GIS 공간정보 현행화 사업(긴급),servc,51
R26BK01458596_000,모두의 한국어 서비스 계정인증 체계 개선,servc,22
R26BK01458613_000,2027년 국가중점데이터 개방 계획 수립,servc,22
R26BK01458625_000,2026년 정보보안 수준 강화 및 취약점 진단 컨설팅 용역,servc,32
R26BK01458641_000,2026 제주콘텐츠코리아랩 후속지원 패키지 지원사업 운영 용역,servc,34
R26BK01458661_000,생산단계 축산물 스마트 HACCP 시스템 3단계 구축,servc,29
R26BK01458662_000,미구축 차집관로 GIS DB구축 용역,servc,20
R26BK01458753_000,2026년 화학안전 사업장 조성 지원사업 사후관리,servc,27
R26BK01458755_000,국도3호선 양주 봉암교A2~봉암교A2+0.644 등 10개소 포장도 보수공사 건설폐기물처리용역,servc,52
R26BK01458770_000,백제역사유적지구 학술대회,servc,13
R26BK01458786_000,국도45호선 남양주 금남IC3교A2~금남IC R-A교A1 등 4개소 포장도 보수공사 건설폐기물처리용역,servc,56
R26BK01458798_000,국도47호선 포천 도평2교A2~도평1교A1 등 6개소 포장도 보수공사 건설폐기물처리용역,servc,48
R26BK01458835_000,26년 한-유럽 방산협력 컨퍼런스 및 공동위원회 행사진행 용역,servc,34
R26BK01458863_000,2026년 삭제지원시스템 기능개선 및 SW 개발,servc,26
R26BK01458933_000,2026년 기계설비산업 발전지원 통합연구,servc,22
R26BK01458944_000,2026년도 신용보증재단중앙회 연간 신규직원 채용 대행 용역,servc,33
R26BK01458975_000,26-N-00부대 정수지 신축 등 6건 설계용역(C006),servc,32
R26BK01459006_000,2026-30년 이종욱펠로우십 프로그램 학위과정(의공학) 위탁운영,servc,36
R26BK01459022_000,2026년도 해로드 앱 기능개선 용역,servc,20
R26BK01459030_000,SW 3자단가(CLIP report V5.0 (커스터마이징) (주)한컴이노스트림),servc,45
R26BK01459036_000,SW 3자단가(CLIP e-Form V5.0 (커스터마이징) (주)한컴이노스트림),servc,45
R26BK01459104_000,백제역사유적지구 미디어 콘텐츠 제작·홍보용역,servc,24
R26BK01459127_000,정보통신산업진흥원 통신서비스 사업자 선정,servc,22
R26BK01459197_000,블루카본 실증연구센터 건립사업 전기설계용역,servc,23
R26BK01459204_000,김해-밀양 고속도로 타당성 조사(평가),servc,21
R26BK01459213_000,태양광 패널 순환체계 활성화 방안마련,servc,20
R26BK01459248_000,2026년도 이러닝 콘텐츠 개발(복합분야),servc,23
R26BK01459306_000,해산어류 양식 생산 및 수산사료 사용 실태 조사,servc,26
R26BK01459362_000,2026년 지역별 통상진흥기관협의회 및 지역기업 통상대응역량 강화교육 운영 용역,servc,44
R26BK01459405_000,"상용SW 제3자단가계약((주)티노, STB Cloud Stream Manager V3.0(유지관리))",servc,56
R26BK01459416_000,비시험방법을 적용한 내분비계교란물질 선별자료 생산,servc,27
R26BK01459438_000,’26년도 방산 사이버 보안 관제체계 위탁운영,servc,25
R26BK01459440_000,"상용SW 제3자단가계약(주)티노, Intelli-Attendance-Manager V3.0(유지관리))",servc,57
R26BK01459484_000,2026년 긴급구조시스템 노후장비 교체 용역,servc,24
R26BK01459503_000,2026년도 이러닝 콘텐츠 개발(기관 협업),servc,24
R26BK01459577_000,2026년 NRICH-ICCROM 국제학술대회 행사 대행 용역,servc,34
R26BK01459656_000,제주 관탈도·신도리·추자도·문섬 등 주변해역 해양보호구역 관리계획 수립 연구용역,servc,44
R26BK01459673_000,대구 AI 혁신센터 인테리어 리모델링 설계용역,servc,25
R26BK01459877_000,육상수조 테스트베드 구축 및 실증연구,servc,20
R26BK01459892_000,2026년 세종학당 문화인턴 파견 사업 운영,servc,24
R26BK01459950_000,정책 소통 디지털 포럼(Korea on Point),servc,28
R26BK01459973_000,부산금정경찰서 청사 신축사업 전기감리용역,servc,22
R26BK01460003_000,"상용SW 제3자단가계약((주)티노, 위컨퍼런스 v3.0(유지관리))",servc,37
R26BK01460014_000,2026년 교육정보서비스 고도화 사업,servc,20
R26BK01460017_000,수질자동측정망 마스터플랜 수립 및 MRO 체계 구축,servc,28
R26BK01460103_000,SW 3자단가(통신망 디지털도면 관리시스템 V1.0 (유지관리) 에스에스브이),servc,43
R26BK01460149_000,2026년 원자력안전위원회 청사 보안경비용역 조달 계약,servc,30
R26BK01460187_000,"상용SW 제3자단가계약((주)티노, XCaster Cms V7.0(유지관리))",servc,43
R26BK01460216_000,2026년 데이터 분석사업,servc,14
R26BK01460247_000,2026년 인공지능 부트캠프 위탁운영 용역,servc,23
R26BK01460337_000,"상용SW 제3자단가계약((주)티노, AI-NURI-VMS v3.0(유지관리))",servc,43
R26BK01460369_000,2026년 청소년비즈쿨 행사 위탁운영 용역,servc,23
R26BK01460427_000,"상용SW 제3자단가계약((주)엔에스, G-Streamer v3.0(유지관리))",servc,43
R26BK01460458_000,하천관리 연계형 수생서식지 적합성 기반 수생태계 조사 개선 및 활용 체계 구축 연구(I),servc,49
R26BK01460467_000,제물포 스마트 Station-J 플랫폼 고도화,servc,25
R26BK01460496_000,국회회의록 한글 DB화 용역,servc,15
R26BK01460504_000,"상용SW 제3자단가계약((주)티노, XCaster Live Cut pro V7.0(유지관리))",servc,52
R26BK01460508_000,첨단혁신장비 기획연구 및 조사분석 용역,servc,21
R26BK01460513_000,2026~2027년도 통합정보자원시스템 유지관리 용역,servc,29
R26BK01460557_000,국민건강보험공단 통영고성지사 사옥 신축공사 건설사업관리용역(감독권한대행),servc,40
R26BK01460604_000,GIS 위치정보시스템 통합 구축,servc,17
R26BK01460609_000,"상용SW 제3자단가계약((주)티노, Intelli-Timer V3.0(유지관리))",servc,45
R26BK01460643_000,국가해양생물적색목록 평가·자료집 발간,servc,20
R26BK01460644_000,기부 대 양여를 위한 기부재산 감정평가 용역,servc,24
R26BK01460683_000,"상용SW 제3자단가계약((주)티노, MGH-Nswitcher v5.0(유지관리))",servc,45
R26BK01460823_000,2026년 스토어 36.5 판매장 활성화 지원 용역,servc,28
R26BK01460850_000,공영홈쇼핑 2026-2029년 방송뷰티 위탁운영 사업자 선정,servc,33
R26BK01460930_000,양자내성암호 전문교육 과정 개발 및 운영,servc,22
R26BK01460974_000,농기계임대사업 운영 평가(2026),servc,19
R26BK01461111_000,2026년 국가 기후변화 표준 시나리오 산출체계 구축,servc,29
R26BK01461241_000,아산서 사무동 증축 및 천안아산 수사분소 신축공사 건설사업관리용역 계약,servc,39
R26BK01461302_000,2026년 이주민 문화다양성 실태조사 및 연구,servc,25
R26BK01461435_000,"상용SW 제3자단가계약((주)토마토시스템, eXSignOn V4.0(커스터마이징))",servc,46
R26BK01461555_000,강원지방조달청 업무용지원 차량 임차,servc,19
R26BK01461578_000,재외공관 인터넷망 노후 정보보호시스템 교체(1차) 사업,servc,30
R26BK01461617_000,담양군 국토정보통합플랫폼(KLIP) 통합 DB구축사업,servc,29
R26BK01461704_000,2026~2028년 데이터자격검정 출판서적 인쇄 및 유통 용역,servc,34
R26BK01461798_000,도심형 관광자원개발사업 건설사업관리용역(총괄 및 1차분),servc,31
R26BK01461972_000,2026년 경상남도교육지원청 농어촌학교 문화예술교육 지원 사업 전문기관 위탁 용역,servc,45
R26BK01462095_000,디지털서비스_SK _SK 지원서비스,servc,19
R26BK01462106_000,2026년 데이터산업 현황조사,servc,16
R26BK01462207_000,음성군 노후하수관로정비사업 건설사업관리용역,servc,23
R26BK01462243_000,2026년 사회적기업 및 창업지원사업 홍보 용역,servc,26
R26BK01462274_000,EBS 자기주도학습센터 운영 사업,servc,18
R26BK01462344_000,"2026년 전국 연안 갯녹음 실태조사(동해, 남해) 및 천연바다숲 탐색",servc,39
R26BK01462417_000,2026년 국민행복 IT 경진대회 문제출제 및 대회운영 사업,servc,33
R26BK01462443_000,상천초 외 1교(춘천초) 증개축공사 감독권한대행 등 건설사업관리용역,servc,37
R26BK01462445_000,2026 국립아시아문화전당 온라인 홍보 용역,servc,24
R26BK01462453_000,2026년 바다숲 효과조사 시료분석,servc,19
R26BK01462533_000,축산물 수급지원 플랫폼 구축(4단계),servc,20
R26BK01462549_000,2026년 하반기 KFN 외주제작(요즘 군대) 사업자 선정,servc,32
R26BK01462612_000,2026년 들락날락 창의배움터 프로그램 운영 용역,servc,27
R26BK01462728_000,2026년 국민 공공외교 온라인 플랫폼 구축 사업,servc,27
R26BK01462913_000,(가칭)미래융합체험교육원 외 1기관[(가칭)꿈꾸는체험교육원] 건립 소방공사 감리용역,servc,46
R26BK01463018_000,가칭 약수고등학교 설립공사 감독권한대행 등 건설사업관리용역(계속비),servc,37
R26BK01463099_000,2026~2027년 임업기술실용화센터 종합시설관리,servc,27
R26BK01463286_000,26-N-3차원 해저지형 DB 최신화,servc,20
R26BK01463406_000,2026년 A I디지털 역량교육 운영지원,servc,22
R26BK01463431_000,2026년 매치업 정보시스템 운영 및 개선,servc,23
R26BK01463467_000,국토이용정보체계(KLIP) 운영사업 수행 용역,servc,25
R26BK01463497_000,수원시 홈페이지 생성형 AI 챗봇 서비스 구축 용역,servc,28
R26BK01463504_000,스토킹 전자장치 통합 연계 시스템 구축 사업,servc,24
R26BK01463664_000,김천1일반산업단지 완충저류시설 설치 사업 기본 및 실시설계용역(총괄 및 1차분),servc,44
R26BK01463797_000,도시공사 통합 회원예약결제시스템 계약,servc,20
R26BK01463871_000,2026년 생성형 AI기반 연구지원 정보서비스 구축 사업,servc,31
R26BK01463895_000,2026년 소셜벤더 운영 용역(성장지원형-세종·충청·대전권역),servc,34
R26BK01463943_000,"상용SW 제3자단가계약((주)토마토시스템, eXSurvey V2.0(커스터마이징))",servc,46
R26BK01464039_000,「2026 역학조사관 교육·훈련 관리」 용역,servc,24
R26BK01464048_000,2026년 사회서비스 공급 실태조사,servc,19
R26BK01464059_000,국가소유 달성 공공폐수처리시설 초고도 수질개선시설 설치타당성 검토 및 마스터플랜 수립 연구용역,servc,52
R26BK01464111_000,2026년 국내외 한국어 교육기관 실태조사,servc,23
R26BK01464164_000,「AI 활용기반 문화유산 조사·연구데이터 구축」사업,servc,28
R26BK01464294_000,재난안전 AI데이터 구축,servc,13
R26BK01464304_000,2026년 수요맞춤형 구매지원 사업 수행 용역,servc,25
R26BK01464431_000,2026년 소셜벤더 운영 용역(성장지원형-부산·울산·경남권역),servc,34
R26BK01464489_000,식품의약품안전처 연구개발사업 종합적 성과분석,servc,24
R26BK01464558_000,2026년 저작권 기술콘퍼런스(ICOTEC) 행사 대행,servc,30
R26BK01464570_000,KISTI 현안해결지원 플랫폼 고도화 및 국가 규모 확장 환경 구축,servc,37
R26BK01464690_000,2026년 저작권 교육 운영 지원 위탁용역,servc,23
R26BK01464704_000,부산콘텐츠아카데미 인재양성 프로그램 운영,servc,22
R26BK01464745_000,에티오피아 2개주 만성질환 관리역량 강화사업 형성조사,servc,29
R26BK01464836_000,기본소득 도입방안 연구,servc,12
R26BK01464847_000,부유식 해상풍력 예상단지 어업현황 조사 용역,servc,24
R26BK01465087_000,"한전 대구경북건설지사 건설지원팀 임차차량 전기차 EV6 1대, 36개월 계약",servc,42
R26BK01465090_000,2026 HACKSIUM 부산 운영,servc,19
R26BK01465343_000,2026년도 이러닝 콘텐츠 개발(평생직업능력개발 1차),servc,30
R26BK01465439_000,중소농 스마트팜 모델 도출 및 사업관리,servc,21
R26BK01465444_000,분당구보건소 신축사업 설계시공 일괄입찰 공사 전기분야 책임감리용역,servc,36
R26BK01465446_000,2026 전라남도 AI디지털배움터 교육운영 용역,servc,26
R26BK01465500_000,중대형차 비배기 미세입자의 표준시험방법 마련 연구(Ⅰ),servc,30
